"Subject" "Activity" "Variable" "MeanValue"
23 "WALKING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.00561498755362069
23 "WALKING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.543529108103448
23 "WALKING" "FrequencyBodyGyroscopeMeanX" -0.437845763793103
23 "WALKING" "FrequencyBodyGyroscopeMeanY" -0.561526265344828
23 "WALKING" "FrequencyBodyGyroscopeMeanZ" -0.418126217413793
23 "WALKING" "FrequencyBodyGyroscopeStdDeviationX" -0.615121369827586
23 "WALKING" "FrequencyBodyGyroscopeStdDeviationY" -0.568888673448276
23 "WALKING" "FrequencyBodyGyroscopeStdDeviationZ" -0.545896388103448
23 "WALKING" "FrequencyBodyAccelerationMagnitudeMean" -0.290031535172414
23 "WALKING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.456373080862069
23 "WALKING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.186764516965517
23 "WALKING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.0898519904044828
23 "WALKING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.569755772241379
23 "WALKING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.632643292931034
23 "WALKING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.607751646034483
23 "WALKING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.549087007931034
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMeanX" 0.292423484693878
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMeanY" -0.0193554079328571
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMeanZ" -0.116139842908163
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationStdDeviationX" -0.0574100475102041
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationStdDeviationY" -0.0331503723387755
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationStdDeviationZ" -0.362240245489796
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMeanX" 0.939057787755102
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMeanY" -0.228829214285714
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMeanZ" -0.102352758040816
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationStdDeviationX" -0.950061129591837
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationStdDeviationY" -0.946094637755102
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationStdDeviationZ" -0.899943947755102
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanX" 0.0725689294489796
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanY" 0.0109707769183673
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanZ" -0.00202727978142857
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.0858010042244898
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" -0.111439194979592
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.571735243061224
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanX" -0.13157327645102
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanY" -0.0139358043959184
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanZ" 0.123826738353061
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.261653414014286
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationY" -0.546740387959184
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationZ" -0.44230776755102
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.0778701650285714
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0391567930959184
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.0416193131122449
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.285683162346939
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.680947338163265
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" -0.374605412306122
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMagnitudeMean" -0.0628126118283674
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" -0.0411340078469388
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMagnitudeMean" -0.0628126118283674
23 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" -0.0411340078469388
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.205239246653061
23 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.0926324494530612
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMagnitudeMean" -0.215294501244898
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.245794699346939
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.508567577142857
23 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.583919211020408
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanX" -0.0421706943244898
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanY" -0.00770048300204082
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.404452414285714
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationX" -0.0654417192653061
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationY" -0.109722354322449
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" -0.389723034061224
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.0906707125102041
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanY" -0.135938542632653
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.529059450612245
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.165442898685714
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" -0.14772824006198
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.613525074285714
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.129066574295918
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.542694164081633
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanZ" -0.302866461179592
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.30863033105102
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" -0.553094540204082
23 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" -0.548164313265306
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" 0.0289413195612245
23 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.233849422120408
23 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.049477977322449
23 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.159102288018367
23 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.332376629371429
23 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.322440827020408
23 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.576277199387755
23 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.624910820612245
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanX" 0.260819873067797
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanY" -0.0324109410555932
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanZ" -0.110064863437288
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationX" -0.313123437627119
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationY" 0.0116280813372881
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationZ" -0.369754604067797
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanX" 0.883533436101695
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanY" -0.382851153728814
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanZ" -0.162943955254237
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationX" -0.944040819322034
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationY" -0.909825953898305
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationZ" -0.909469675084746
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanX" 0.0426880986186441
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanY" 0.0397249270484746
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanZ" 0.0208205538101695
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.458364616949153
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" -0.251680364540678
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.708551711864407
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanX" 0.0721980309322034
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanY" -0.139275405637288
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanZ" 0.0215603697
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.456039262525424
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationY" -0.582742845932203
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationZ" -0.492327305084746
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.115510569491525
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0400372510491525
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.0498180874305085
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.507270757966102
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.775774143389831
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" -0.573433947627119
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeMean" -0.184014895
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" -0.333597432542373
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeMean" -0.184014895
23 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" -0.333597432542373
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.436901159491525
23 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.439020591694915
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeMean" -0.347321812220339
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.408886653186441
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.658861401355932
23 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.718028040338983
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanX" -0.392004211474576
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanY" -0.0788094156644068
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.504494528474576
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationX" -0.285333024050847
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationY" -0.00803987529661017
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" -0.350797226271186
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.478434306271186
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanY" -0.283772547471017
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.677314534067797
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.486446509661017
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" -0.268191523644068
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.738705863898305
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.378216681762712
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.637293508305085
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanZ" -0.431503361525424
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.484820991355932
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" -0.556045947118644
23 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" -0.561097649661017
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" -0.315866079491525
23 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.447994369152542
23 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.412920898474576
23 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.48060920220339
23 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.514211583728814
23 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.445181802430508
23 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.716877778644068
23 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.740033436271186
24 "LAYING" "TimeBodyAccelerationMeanX" 0.281033900571429
24 "LAYING" "TimeBodyAccelerationMeanY" -0.0194494098614286
24 "LAYING" "TimeBodyAccelerationMeanZ" -0.1036581505
24 "LAYING" "TimeBodyAccelerationStdDeviationX" -0.976362515428571
24 "LAYING" "TimeBodyAccelerationStdDeviationY" -0.954201823857143
24 "LAYING" "TimeBodyAccelerationStdDeviationZ" -0.967044236428571
24 "LAYING" "TimeGravityAccelerationMeanX" -0.344737755285714
24 "LAYING" "TimeGravityAccelerationMeanY" 0.732661247714286
24 "LAYING" "TimeGravityAccelerationMeanZ" 0.681459210714286
24 "LAYING" "TimeGravityAccelerationStdDeviationX" -0.979563942714286
24 "LAYING" "TimeGravityAccelerationStdDeviationY" -0.988930714857143
24 "LAYING" "TimeGravityAccelerationStdDeviationZ" -0.983274524857143
24 "LAYING" "TimeBodyAccelerationJerkMeanX" 0.0752196666428571
24 "LAYING" "TimeBodyAccelerationJerkMeanY" 0.0107680190087143
24 "LAYING" "TimeBodyAccelerationJerkMeanZ" -0.000374189681428571
24 "LAYING" "TimeBodyAccelerationJerkStdDeviationX" -0.977463775571429
24 "LAYING" "TimeBodyAccelerationJerkStdDeviationY" -0.971049778142857
24 "LAYING" "TimeBodyAccelerationJerkStdDeviationZ" -0.979517896142857
24 "LAYING" "TimeBodyGyroscopeMeanX" -0.0267812218571429
24 "LAYING" "TimeBodyGyroscopeMeanY" -0.0761476351714286
24 "LAYING" "TimeBodyGyroscopeMeanZ" 0.0938472163142857
24 "LAYING" "TimeBodyGyroscopeStdDeviationX" -0.973662822428571
24 "LAYING" "TimeBodyGyroscopeStdDeviationY" -0.966041673
24 "LAYING" "TimeBodyGyroscopeStdDeviationZ" -0.968889156142857
24 "LAYING" "TimeBodyGyroscopeJerkMeanX" -0.102277358585714
24 "LAYING" "TimeBodyGyroscopeJerkMeanY" -0.0384875867528571
24 "LAYING" "TimeBodyGyroscopeJerkMeanZ" -0.0595736770285714
24 "LAYING" "TimeBodyGyroscopeJerkStdDeviationX" -0.983775833714286
24 "LAYING" "TimeBodyGyroscopeJerkStdDeviationY" -0.980357062142857
24 "LAYING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.980768874571429
24 "LAYING" "TimeBodyAccelerationMagnitudeMean" -0.969829984285714
24 "LAYING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.960167907285714
24 "LAYING" "TimeGravityAccelerationMagnitudeMean" -0.969829984285714
24 "LAYING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.960167907285714
24 "LAYING" "TimeBodyAccelerationJerkMagnitudeMean" -0.97923282
24 "LAYING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.969642290285714
24 "LAYING" "TimeBodyGyroscopeMagnitudeMean" -0.962284921142857
24 "LAYING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.951264441
24 "LAYING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.985086413428571
24 "LAYING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.976177142571429
24 "LAYING" "FrequencyBodyAccelerationMeanX" -0.974789999285714
24 "LAYING" "FrequencyBodyAccelerationMeanY" -0.959974274571429
24 "LAYING" "FrequencyBodyAccelerationMeanZ" -0.970321991714286
24 "LAYING" "FrequencyBodyAccelerationStdDeviationX" -0.977045260571429
24 "LAYING" "FrequencyBodyAccelerationStdDeviationY" -0.9535584
24 "LAYING" "FrequencyBodyAccelerationStdDeviationZ" -0.967188198571429
24 "LAYING" "FrequencyBodyAccelerationJerkMeanX" -0.976887901571429
24 "LAYING" "FrequencyBodyAccelerationJerkMeanY" -0.971696279857143
24 "LAYING" "FrequencyBodyAccelerationJerkMeanZ" -0.975632420428571
24 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.980350748142857
24 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.972434196714286
24 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.982281553142857
24 "LAYING" "FrequencyBodyGyroscopeMeanX" -0.971789052714286
24 "LAYING" "FrequencyBodyGyroscopeMeanY" -0.968170332428571
24 "LAYING" "FrequencyBodyGyroscopeMeanZ" -0.967577361142857
24 "LAYING" "FrequencyBodyGyroscopeStdDeviationX" -0.974488400714286
24 "LAYING" "FrequencyBodyGyroscopeStdDeviationY" -0.965134152428571
24 "LAYING" "FrequencyBodyGyroscopeStdDeviationZ" -0.972199238
24 "LAYING" "FrequencyBodyAccelerationMagnitudeMean" -0.962840820428571
24 "LAYING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.964051810714286
24 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.969949269571429
24 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.968087778
24 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.962001199
24 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.952644449285714
24 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.977821335571429
24 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.975481548714286
24 "SITTING" "TimeBodyAccelerationMeanX" 0.268336081379032
24 "SITTING" "TimeBodyAccelerationMeanY" -0.00804731295322581
24 "SITTING" "TimeBodyAccelerationMeanZ" -0.099515446133871
24 "SITTING" "TimeBodyAccelerationStdDeviationX" -0.983622744193548
24 "SITTING" "TimeBodyAccelerationStdDeviationY" -0.937857000806452
24 "SITTING" "TimeBodyAccelerationStdDeviationZ" -0.950654041290323
24 "SITTING" "TimeGravityAccelerationMeanX" 0.825473836935484
24 "SITTING" "TimeGravityAccelerationMeanY" 0.114588392624871
24 "SITTING" "TimeGravityAccelerationMeanZ" 0.34476602
24 "SITTING" "TimeGravityAccelerationStdDeviationX" -0.978364712258065
24 "SITTING" "TimeGravityAccelerationStdDeviationY" -0.959361306774194
24 "SITTING" "TimeGravityAccelerationStdDeviationZ" -0.956635663064516
24 "SITTING" "TimeBodyAccelerationJerkMeanX" 0.0760057731790323
24 "SITTING" "TimeBodyAccelerationJerkMeanY" 0.00975692523887097
24 "SITTING" "TimeBodyAccelerationJerkMeanZ" -0.00278161828080645
24 "SITTING" "TimeBodyAccelerationJerkStdDeviationX" -0.988864577419355
24 "SITTING" "TimeBodyAccelerationJerkStdDeviationY" -0.980420928387097
24 "SITTING" "TimeBodyAccelerationJerkStdDeviationZ" -0.988164381290323
24 "SITTING" "TimeBodyGyroscopeMeanX" -0.0358426482048387
24 "SITTING" "TimeBodyGyroscopeMeanY" -0.074353558416129
24 "SITTING" "TimeBodyGyroscopeMeanZ" 0.0702002598387097
24 "SITTING" "TimeBodyGyroscopeStdDeviationX" -0.988132669516129
24 "SITTING" "TimeBodyGyroscopeStdDeviationY" -0.976477561935484
24 "SITTING" "TimeBodyGyroscopeStdDeviationZ" -0.955053200806452
24 "SITTING" "TimeBodyGyroscopeJerkMeanX" -0.095270767516129
24 "SITTING" "TimeBodyGyroscopeJerkMeanY" -0.0407930587264516
24 "SITTING" "TimeBodyGyroscopeJerkMeanZ" -0.0488204595806452
24 "SITTING" "TimeBodyGyroscopeJerkStdDeviationX" -0.993868545483871
24 "SITTING" "TimeBodyGyroscopeJerkStdDeviationY" -0.992491322903226
24 "SITTING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.988124495645161
24 "SITTING" "TimeBodyAccelerationMagnitudeMean" -0.957487221451613
24 "SITTING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.942901466612903
24 "SITTING" "TimeGravityAccelerationMagnitudeMean" -0.957487221451613
24 "SITTING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.942901466612903
24 "SITTING" "TimeBodyAccelerationJerkMagnitudeMean" -0.987799055645161
24 "SITTING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.98605764
24 "SITTING" "TimeBodyGyroscopeMagnitudeMean" -0.955847323870968
24 "SITTING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.960641288225806
24 "SITTING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.993737388225806
24 "SITTING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.991280225
24 "SITTING" "FrequencyBodyAccelerationMeanX" -0.985008785
24 "SITTING" "FrequencyBodyAccelerationMeanY" -0.954076042258065
24 "SITTING" "FrequencyBodyAccelerationMeanZ" -0.966274090645161
24 "SITTING" "FrequencyBodyAccelerationStdDeviationX" -0.983231005483871
24 "SITTING" "FrequencyBodyAccelerationStdDeviationY" -0.933992577903226
24 "SITTING" "FrequencyBodyAccelerationStdDeviationZ" -0.946203823387097
24 "SITTING" "FrequencyBodyAccelerationJerkMeanX" -0.988775436451613
24 "SITTING" "FrequencyBodyAccelerationJerkMeanY" -0.980405717258064
24 "SITTING" "FrequencyBodyAccelerationJerkMeanZ" -0.985978315322581
24 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.990017564516129
24 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.981902116451613
24 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.988971211935484
24 "SITTING" "FrequencyBodyGyroscopeMeanX" -0.987034626451613
24 "SITTING" "FrequencyBodyGyroscopeMeanY" -0.982005883387097
24 "SITTING" "FrequencyBodyGyroscopeMeanZ" -0.961177109516129
24 "SITTING" "FrequencyBodyGyroscopeStdDeviationX" -0.988484803225806
24 "SITTING" "FrequencyBodyGyroscopeStdDeviationY" -0.973804950806452
24 "SITTING" "FrequencyBodyGyroscopeStdDeviationZ" -0.95730868516129
24 "SITTING" "FrequencyBodyAccelerationMagnitudeMean" -0.959923388064516
24 "SITTING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.943543732580645
24 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.985826330967742
24 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.985294959032258
24 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.973876282903226
24 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.959513937258065
24 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.991750682096774
24 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.990946424516129
24 "STANDING" "TimeBodyAccelerationMeanX" 0.277112699152542
24 "STANDING" "TimeBodyAccelerationMeanY" -0.0170163887813559
24 "STANDING" "TimeBodyAccelerationMeanZ" -0.108756209835593
24 "STANDING" "TimeBodyAccelerationStdDeviationX" -0.977559426949153
24 "STANDING" "TimeBodyAccelerationStdDeviationY" -0.891654527118644
24 "STANDING" "TimeBodyAccelerationStdDeviationZ" -0.912850596949152
24 "STANDING" "TimeGravityAccelerationMeanX" 0.968556705084746
24 "STANDING" "TimeGravityAccelerationMeanY" -0.100296804186441
24 "STANDING" "TimeGravityAccelerationMeanZ" 0.0243044362542373
24 "STANDING" "TimeGravityAccelerationStdDeviationX" -0.996420919152542
24 "STANDING" "TimeGravityAccelerationStdDeviationY" -0.95814576338983
24 "STANDING" "TimeGravityAccelerationStdDeviationZ" -0.949207368305085
24 "STANDING" "TimeBodyAccelerationJerkMeanX" 0.0752414472033898
24 "STANDING" "TimeBodyAccelerationJerkMeanY" 0.0120860416340678
24 "STANDING" "TimeBodyAccelerationJerkMeanZ" 0.00190841458130508
24 "STANDING" "TimeBodyAccelerationJerkStdDeviationX" -0.968430745254237
24 "STANDING" "TimeBodyAccelerationJerkStdDeviationY" -0.957318881355932
24 "STANDING" "TimeBodyAccelerationJerkStdDeviationZ" -0.968897316101695
24 "STANDING" "TimeBodyGyroscopeMeanX" -0.027613853538983
24 "STANDING" "TimeBodyGyroscopeMeanY" -0.0670334379830509
24 "STANDING" "TimeBodyGyroscopeMeanZ" 0.0802514754237288
24 "STANDING" "TimeBodyGyroscopeStdDeviationX" -0.911408517966102
24 "STANDING" "TimeBodyGyroscopeStdDeviationY" -0.94070541220339
24 "STANDING" "TimeBodyGyroscopeStdDeviationZ" -0.93083468440678
24 "STANDING" "TimeBodyGyroscopeJerkMeanX" -0.0997160228220339
24 "STANDING" "TimeBodyGyroscopeJerkMeanY" -0.0437759700423729
24 "STANDING" "TimeBodyGyroscopeJerkMeanZ" -0.0520307176474576
24 "STANDING" "TimeBodyGyroscopeJerkStdDeviationX" -0.960119074237288
24 "STANDING" "TimeBodyGyroscopeJerkStdDeviationY" -0.968135006271186
24 "STANDING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.970845670677966
24 "STANDING" "TimeBodyAccelerationMagnitudeMean" -0.930573574915254
24 "STANDING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.916570441355932
24 "STANDING" "TimeGravityAccelerationMagnitudeMean" -0.930573574915254
24 "STANDING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.916570441355932
24 "STANDING" "TimeBodyAccelerationJerkMagnitudeMean" -0.971225190169491
24 "STANDING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.950762271186441
24 "STANDING" "TimeBodyGyroscopeMagnitudeMean" -0.913890564915254
24 "STANDING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.887247636779661
